ID CLIENTE,EDAD,GENERACION,GENERO,ESTADO CIVIL,DEPARTAMENTO VIVIENDA,MUNICIPIO VIVIENDA,INGRESOS MENSUALES,PROFESION,DEPARTAMENTO LABORAL,MUNICIPIO LABORAL,TIENE BANCA ELECTRONICA,PRIMERA APERTURA,ULTIMA TRANSACCION CLIENTE
4076686,52,Generacion X,Masculino,Casado,Guatemala,Villa Nueva,10000,Bachiller En Ciencias Y Letras,Guatemala,Villa Nueva,Si,20000824,20221227
1233208,29,Millenials,Masculino,Soltero,Guatemala,Mixco,3000,Bachiller En Ciencias Y Letras,Guatemala,Mixco,No,20150608,20220730
4060585,46,Generacion X,Error,Error,Guatemala,Guatemala,6881,Error,Guatemala,Guatemala,No,20101216,20221230
4160579,21,Generacion Z,Femenino,Soltero,Guatemala,Chinautla,0,Bachiller En Computacion,Error,Error,Si,20210205,20221230
4287230,26,Generacion Z,Masculino,Soltero,El Peten,Santa Ana,2754,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,No,20211118,20221229
1591038,44,Generacion X,Femenino,Soltero,Guatemala,San Jose Pinula,6159,Licenciatura En Administracion De Empresas,Guatemala,Villa Canales,Si,20050418,20221229
1530385,38,Millenials,Masculino,Soltero,Guatemala,Guatemala,10299,Educacion Basica Completa,Guatemala,Guatemala,Si,20050607,20221230
1659437,36,Millenials,Masculino,Casado,Guatemala,Guatemala,4272,Educacion Basica Completa,Guatemala,Guatemala,No,20130314,20221230
1200341,34,Millenials,Femenino,Soltero,Quetzaltenango,Coatepeque,878,Maestro De Educacion Primaria,Quetzaltenango,Coatepeque,No,20150408,20221229
4089857,21,Generacion Z,Masculino,Soltero,Escuintla,La Gomera,4836,Agricultor,Escuintla,La Gomera,No,20200616,20221230
4387600,26,Generacion Z,Masculino,Soltero,Guatemala,Chinautla,3886,Tercero Basico,Guatemala,Guatemala,No,20220601,20221227
4138361,53,Generacion X,Masculino,Soltero,Guatemala,Villa Nueva,0,Educacion Basica Completa,Guatemala,Guatemala,No,20090917,20221224
1739891,37,Millenials,Femenino,Soltero,Guatemala,Guatemala,0,Sexto Primaria,Guatemala,Guatemala,Si,20130813,20200608
4278072,51,Generacion X,Femenino,Casado,Alta Verapaz,San Juan Chamelco,3000,Tercero Basico,Error,Error,No,20211027,20220709
4154998,22,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,0,Perito  Contador,Error,Error,No,20210124,20210729
2516322,52,Generacion X,Masculino,Casado,Guatemala,Guatemala,6486,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,19970704,20221230
3889738,26,Generacion Z,Masculino,Soltero,San Marcos,San Pedro Sacatepequez,7771,Perito  En Administracion De Empresas,Guatemala,Guatemala,Si,20190219,20221228
3105985,32,Millenials,Masculino,Soltero,Guatemala,Mixco,3307,Perito  Contador,Guatemala,Guatemala,Si,20100325,20221230
1534335,31,Millenials,Femenino,Soltero,Guatemala,Guatemala,0,Ingenieria Civil,Guatemala,Guatemala,Si,20161204,20221226
3336413,32,Millenials,Femenino,Soltero,Guatemala,Santa Catarina Pinula,3712,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,No,20090429,20221230
3910669,43,Generacion X,Masculino,Soltero,Suchitepequez,Chicacao,6766,Sexto Primaria,Guatemala,Guatemala,No,20150102,20221230
4447519,30,Millenials,Femenino,Casado,Guatemala,Guatemala,3000,Licenciatura En Administracion De Empresas,Error,Error,Si,20220916,20221230
3278551,49,Generacion X,Masculino,Casado,Sacatepequez,Antigua Sacatepequez,50000,Contador Publico,Error,Error,Si,20000104,20221230
3931556,25,Generacion Z,Masculino,Soltero,Santa Rosa,Cuilapa,6626,Ingeneria En Sistemas,Guatemala,Guatemala,Si,20190510,20221230
4276743,24,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,3347,Perito  Contador,Guatemala,Guatemala,Si,20211025,20221224
4097299,27,Millenials,Masculino,Soltero,Guatemala,Guatemala,4951,Arquitecto,Guatemala,Guatemala,Si,20200715,20221216
3918192,23,Generacion Z,Masculino,Soltero,Escuintla,Tiquisate,1451,Sexto Primaria,Escuintla,Tiquisate,No,20190325,20220516
1591287,38,Millenials,Masculino,Casado,Solola,San Lucas Toliman,434,Tercero Basico,Guatemala,Guatemala,Si,20121116,20221229
2650288,48,Generacion X,Femenino,Soltero,Guatemala,Villa Nueva,10000,Secretaria Bilingue,Guatemala,Guatemala,Si,20051227,20221230
4204220,29,Millenials,Femenino,Soltero,Guatemala,Guatemala,3000,Bachiller En Ciencias Y Letras,Error,Error,Si,20210511,20221113
1543469,27,Millenials,Masculino,Soltero,Guatemala,San Jose Pinula,3000,Estudiante,Guatemala,Guatemala,No,20161201,20221209
4452595,20,Generacion Z,Masculino,Soltero,Quetzaltenango,Quetzaltenango,3926,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,No,20220926,20221225
4108479,25,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,3812,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20200901,20221229
4185508,22,Generacion Z,Femenino,Soltero,Quetzaltenango,Quetzaltenango,3333,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20210331,20220202
1217294,29,Millenials,Masculino,Soltero,Escuintla,Tiquisate,4209,Agricultor,Escuintla,Tiquisate,No,20150526,20221230
1339184,28,Millenials,Femenino,Soltero,Guatemala,Mixco,4325,Perito  Contador,Guatemala,Guatemala,Si,20160606,20221228
4101346,22,Generacion Z,Femenino,Soltero,Chimaltenango,Zaragoza,0,Perito  En Mercadotecnia,Guatemala,Mixco,No,20200802,20210721
1599755,38,Millenials,Masculino,Soltero,Izabal,Livingston,5176,Perito  En Administracion De Empresas,Izabal,Puerto Barrios,Si,20080703,20221229
1394848,41,Millenials,Femenino,Soltero,Guatemala,Mixco,13379,Arquitecto,Guatemala,Guatemala,Si,20070808,20221230
4446321,66,Baby Boomers,Femenino,Casado,Quiche,Santa Cruz Del Quiche,3000,Ama De Casa,Error,Error,No,20220926,20221215
3301545,48,Generacion X,Masculino,Casado,Guatemala,Santa Catarina Pinula,14288,Licenciatura En Auditoria,Guatemala,Guatemala,Si,20171002,20221222
4263372,20,Generacion Z,Femenino,Soltero,Guatemala,Villa Canales,3000,Bachiller En Computacion,Error,Error,Si,20211005,20221230
4339816,45,Generacion X,Masculino,Soltero,Jutiapa,Jutiapa,0,Fotografo,Jutiapa,Jutiapa,Si,20220318,20221230
996156,69,Baby Boomers,Masculino,Casado,Guatemala,Guatemala,10000,Educacion Basica Completa,Guatemala,Guatemala,No,20150323,20221222
1413037,37,Millenials,Masculino,Casado,Guatemala,Villa Canales,7763,Perito  Contador,Guatemala,Guatemala,Si,20060803,20221230
4337863,24,Generacion Z,Femenino,Soltero,Guatemala,Villa Nueva,2865,Bachiller En Computacion,Guatemala,Guatemala,Si,20220313,20220815
4316200,25,Generacion Z,Masculino,Soltero,Escuintla,Puerto San Jose,10000,Tercero Basico,Escuintla,Puerto San Jose,No,20220128,20221008
2451307,38,Millenials,Femenino,Soltero,Santa Rosa,Chiquimulilla,1232,Bachiller En Ciencias Y Letras,Error,Error,Si,20090330,20221229
3802717,42,Generacion X,Femenino,Error,Guatemala,Guatemala,14372,Error,Error,Error,Si,19991022,20221230
4358954,28,Millenials,Masculino,Soltero,Alta Verapaz,Raxruha,2202,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20220419,20220616
3865155,26,Generacion Z,Masculino,Soltero,Escuintla,Santa Lucia Cotzumalguapa,5398,Asesor De Ventas,Escuintla,Santa Lucia Cotzumalguapa,Si,20190103,20221226
